bedroom_num,hall_num,bathroom_num,rent_area,house_title,resblock_name,bizcircle_name,layout,rent_price_listing,house_tag,frame_orientation,m_url,rent_price_unit,latitude,longitude,distance,city,dist,type
3,2,2,130,整租·康桥水郡 3室2厅 南,康桥水郡,三井,3室2厅2卫,3200,精装 双卫生间,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2270142384035864576.html,元/月,31.823263,120.001503,,常州,新北区,整租
3,2,1,108,整租·嘉顺花园 3室2厅 南,嘉顺花园,三井,3室2厅1卫,2400,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2300585528061329408.html,元/月,31.827361,119.973184,,常州,新北区,整租
1,1,1,83,整租·凯纳商务广场 1室1厅 南,凯纳商务广场,五星,1室1厅1卫,2700,新上,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2320099053892796416.html,元/月,31.798229089583,119.95822080218,,常州,钟楼区,整租
2,1,1,87,整租·中央府东区 2室1厅 南,中央府东区,湖塘镇,2室1厅1卫,1250,随时看房,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2318045605819056128.html,元/月,31.698826,119.949854,,常州,武进,整租
1,1,1,30,整租·路劲城三期 1室1厅 南,路劲城三期,湖塘镇,1室1厅1卫,1000,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2298266296070455296.html,元/月,31.719929,119.982904,,常州,武进,整租
3,2,1,121,整租·凯尔枫尚花园 3室2厅 南/北,凯尔枫尚花园,北港,3室2厅1卫,2600,,南 北,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2251463255945904128.html,元/月,31.808226,119.903048,,常州,钟楼区,整租
2,2,1,87,整租·陈渡新苑 2室2厅 南,陈渡新苑,永红,2室2厅1卫,1600,随时看房,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2297725599005024256.html,元/月,31.770366,119.9215,,常州,钟楼区,整租
3,2,2,120,整租·府西花园 3室2厅 南/北,府西花园,三井,3室2厅2卫,3500,精装 双卫生间,南 北,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2175299047970586624.html,元/月,31.820637,119.976786,,常州,新北区,整租
5,2,1,202,整租·新城南都花海 5室2厅 南,新城南都花海,湖塘镇,5室2厅1卫,6800,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2315657509530517504.html,元/月,31.713924,119.948346,,常州,武进,整租
3,2,1,110,整租·腾龙苑二期 3室2厅 南,腾龙苑二期,北站,3室2厅1卫,2300,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2311474465524940800.html,元/月,31.862446,119.976333,,常州,新北区,整租
3,1,1,90,整租·凤凰名城 3室1厅 南,凤凰名城,北站,3室1厅1卫,2500,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2268798275077275648.html,元/月,31.85806,119.975817,,常州,新北区,整租
1,1,1,54,整租·星河国际二期五区 1室1厅 南,星河国际二期五区,湖塘镇,1室1厅1卫,2000,精装,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2268577804407021568.html,元/月,31.72221,119.946793,,常州,武进,整租
2,1,1,60,整租·工人新村北东区 2室1厅 南,工人新村北东区,兰陵街道,2室1厅1卫,1350,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2295572490258489344.html,元/月,31.770473,119.953894,,常州,天宁区,整租
1,1,1,55,整租·雅居乐星河湾 1室1厅 南,雅居乐星河湾,三井,1室1厅1卫,2100,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2309990462879956992.html,元/月,31.822420728558,119.96028475664,,常州,新北区,整租
1,0,1,38,整租·宝龙国际花园二期 1室0厅 北,宝龙国际花园二期,北港,1室0厅1卫,1400,,北,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2283212022373941248.html,元/月,31.798116937814,119.90144564557,,常州,钟楼区,整租
3,2,1,128,整租·御源林城西区 3室2厅 南,御源林城西区,北港,3室2厅1卫,2700,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2300033315601645568.html,元/月,31.803886,119.896366,,常州,钟楼区,整租
2,1,1,80,整租·百兴华府一期 2室1厅 北,百兴华府一期,湖塘镇,2室1厅1卫,2800,,北,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2240286072314019840.html,元/月,31.732181,119.964508,,常州,武进,整租
2,1,1,60,整租·翠竹新村 2室1厅 南,翠竹新村,红梅,2室1厅1卫,1200,新上,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2320788385943257088.html,元/月,31.801086286767,119.99275582987,,常州,天宁区,整租
3,1,2,90,整租·德禾豪景 3室1厅 南,德禾豪景,湖塘镇,3室1厅2卫,4500,双卫生间,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2285171209756737536.html,元/月,31.711023,119.945731,,常州,武进,整租
2,1,1,60,整租·北太平桥 2室1厅 南,北太平桥,南大街,2室1厅1卫,1500,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2294647549480673280.html,元/月,31.791714997397,119.97192658047,,常州,天宁区,整租
1,1,1,58,整租·双子星座公寓 1室1厅 南,双子星座公寓,南大街,1室1厅1卫,1600,新上,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2324459995200503808.html,元/月,31.783785,119.960217,,常州,钟楼区,整租
2,1,1,106,整租·府琛花园 2室1厅 南,府琛花园,三井,2室1厅1卫,2800,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2300553831161282560.html,元/月,31.822616,119.980702,,常州,新北区,整租
3,2,1,98,整租·璞丽湾 3室2厅 南/北,璞丽湾,南大街,3室2厅1卫,3000,,南 北,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2180880527773941760.html,元/月,31.790997,119.947149,,常州,天宁区,整租
2,2,1,89,整租·华润国际三期华润中央花园 2室2厅 南,华润国际三期华润中央花园,茶山,2室2厅1卫,2500,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2238978919409917952.html,元/月,31.750696,119.964341,,常州,天宁区,整租
1,2,1,62,整租·燕阳特区 1室2厅 南,燕阳特区,河海,1室2厅1卫,1600,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2275264702986854400.html,元/月,31.840015,119.986467,,常州,新北区,整租
3,2,1,110,整租·万福花园 3室2厅 南,万福花园,五星,3室2厅1卫,2600,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2278903404665782272.html,元/月,31.803439,119.96505,,常州,钟楼区,整租
2,1,1,95,整租·福地聚龙苑 2室1厅 南,福地聚龙苑,三井,2室1厅1卫,3500,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2244031298844753920.html,元/月,31.821009,119.974688,,常州,新北区,整租
1,1,1,59,整租·恒大翡翠华庭 1室1厅 南,恒大翡翠华庭,湖塘镇,1室1厅1卫,1800,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2307154257855922176.html,元/月,31.710535,119.972548,,常州,武进,整租
3,2,2,143,整租·星河国际十区 3室2厅 南/北,星河国际十区,湖塘镇,3室2厅2卫,1200,双卫生间,南 北,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2312239625919807488.html,元/月,31.722125491933,119.94245714288,,常州,武进,整租
3,2,1,138,整租·府琛花园 3室2厅 南,府琛花园,三井,3室2厅1卫,3500,精装,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2297561507187400704.html,元/月,31.822616,119.980702,,常州,新北区,整租
3,2,2,120,整租·新城南都美域 3室2厅 南,新城南都美域,湖塘镇,3室2厅2卫,3300,双卫生间,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2313893737052782592.html,元/月,31.716532,119.949374,,常州,武进,整租
1,0,1,25,合租·丁香苑小区 1居室 南卧,丁香苑小区,北港,1室0厅1卫,750,精装,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2315877898412113920.html,元/月,31.782637,119.89703,,常州,钟楼区,合租
5,3,1,260,整租·阳湖世纪苑南苑 5室3厅 南,阳湖世纪苑南苑,湖塘镇,5室3厅1卫,3300,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2301215893222326272.html,元/月,31.727176,119.966917,,常州,武进,整租
1,1,1,60,整租·武进购物中心小区 1室1厅 西南,武进购物中心小区,湖塘镇,1室1厅1卫,1700,,西南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2304057620870201344.html,元/月,31.723054,119.965607,,常州,武进,整租
2,2,1,95,整租·梧桐苑东区 2室2厅 东南,梧桐苑东区,北港,2室2厅1卫,1200,,东南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2315238220797329408.html,元/月,31.794685,119.896055,,常州,钟楼区,整租
1,2,1,65,整租·丰乐尚都东区 1室2厅 南,丰乐尚都东区,湖塘镇,1室2厅1卫,1750,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2302029704531542016.html,元/月,31.693085,119.957674,,常州,武进,整租
2,2,2,108,整租·新城熙园 2室2厅 南/北,新城熙园,湖塘镇,2室2厅2卫,3800,双卫生间,南 北,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2307838907947163648.html,元/月,31.735343,119.965724,,常州,武进,整租
3,2,2,130,整租·長安家園二村 3室2厅 南,長安家園二村,湖塘镇,3室2厅2卫,2500,双卫生间,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2293425968708059136.html,元/月,31.713,119.976691,,常州,武进,整租
1,1,1,66,整租·金地花苑 1室1厅 南,金地花苑,五星,1室1厅1卫,2100,新上,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2321572389005303808.html,元/月,31.795228,119.930209,,常州,钟楼区,整租
4,2,2,150,整租·万博花苑 4室2厅 南,万博花苑,南大街,4室2厅2卫,2000,双卫生间,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2319454936473010176.html,元/月,31.774975,119.945309,,常州,天宁区,整租
3,1,1,80,整租·广成路小区 3室1厅 南,广成路小区,永红,3室1厅1卫,1300,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2247724699113504768.html,元/月,31.769756,119.94393,,常州,钟楼区,整租
3,2,1,91,整租·新城帝景南区 3室2厅 南/北,新城帝景南区,湖塘镇,3室2厅1卫,3800,精装,南 北,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2283936817726365696.html,元/月,31.712915,119.956881,,常州,武进,整租
3,1,1,90,整租·中凉汽修公寓 3室1厅 南/北,中凉汽修公寓,兰陵街道,3室1厅1卫,900,,南 北,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2319985215440953344.html,元/月,31.75275,119.953691,,常州,天宁区,整租
2,2,1,91,整租·吟枫苑西区 2室2厅 南,吟枫苑西区,河海,2室2厅1卫,2500,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2294656178883936256.html,元/月,31.832158,119.98497,,常州,新北区,整租
2,1,1,70,整租·星河国际二期五区 2室1厅 南,星河国际二期五区,湖塘镇,2室1厅1卫,3200,精装,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2301391672887476224.html,元/月,31.72221,119.946793,,常州,武进,整租
3,2,1,134,整租·金洲花城 3室2厅 南,金洲花城,奔牛,3室2厅1卫,2000,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2222342484007059456.html,元/月,31.795721,119.860298,,常州,新北区,整租
4,2,2,138,整租·九洲花园南区 4室2厅 南,九洲花园南区,龙虎塘,4室2厅2卫,2800,精装 双卫生间,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2210073121162543104.html,元/月,31.848744,119.999554,,常州,新北区,整租
1,1,1,30,整租·双子星座公寓 1室1厅 南,双子星座公寓,南大街,1室1厅1卫,1580,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2274628902527696896.html,元/月,31.783785,119.960217,,常州,天宁区,整租
2,1,1,60,整租·亚泰财富中心 2室1厅 南,亚泰财富中心,湖塘镇,2室1厅1卫,1600,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2275943493954715648.html,元/月,31.694273694292,119.95594829051,,常州,武进,整租
2,2,1,98,整租·梧桐苑东区 2室2厅 南,梧桐苑东区,北港,2室2厅1卫,1800,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2238951490733473792.html,元/月,31.794685,119.896055,,常州,钟楼区,整租
2,1,1,71,整租·清潭新村 2室1厅 南,清潭新村,永红,2室1厅1卫,1400,新上,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2323823353598844928.html,元/月,31.773389589138,119.93826424162,,常州,钟楼区,整租
3,2,1,88,整租·新城公馆荣域 3室2厅 南/北,新城公馆荣域,湖塘镇,3室2厅1卫,5000,,南 北,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2172219370149773312.html,元/月,31.707365,119.961264,,常州,武进,整租
1,1,1,40,整租·宝龙国际花园二期 1室1厅 东南,宝龙国际花园二期,北港,1室1厅1卫,1600,新上,东南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2323635052325371904.html,元/月,31.798116937814,119.90144564557,,常州,钟楼区,整租
3,2,2,157,整租·怀德苑 3室2厅 南,怀德苑,南大街,3室2厅2卫,2500,双卫生间,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2283817144678621184.html,元/月,31.781777,119.94646,,常州,钟楼区,整租
2,2,1,86,整租·景瑞英郡花苑 2室2厅 南,景瑞英郡花苑,北港,2室2厅1卫,2500,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2214316179014041600.html,元/月,31.809103,119.899864,,常州,钟楼区,整租
4,2,2,140,整租·随园锦湖公寓 4室2厅 南,随园锦湖公寓,湖塘镇,4室2厅2卫,2800,双卫生间,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2319308751255117824.html,元/月,31.742816,119.953124,,常州,武进,整租
2,2,1,84,整租·新城域花园 2室2厅 南,新城域花园,湖塘镇,2室2厅1卫,1900,新上,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2322380939021524992.html,元/月,31.73542,119.980659,,常州,武进,整租
3,1,1,82,整租·桃园新村 3室1厅 南,桃园新村,茶山,3室1厅1卫,1500,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2272892152768380928.html,元/月,31.774594,119.976328,,常州,天宁区,整租
4,2,2,130,整租·城市花园(天宁) 4室2厅 南/北,城市花园(天宁),南大街,4室2厅2卫,2800,双卫生间 新上,南 北,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2323104470629613568.html,元/月,31.779819,119.968614,,常州,天宁区,整租
1,1,1,45,整租·中央花园(天宁区) 1室1厅 北,中央花园(天宁区),红梅,1室1厅1卫,1900,,北,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2312292397117349888.html,元/月,31.808014,119.983708,,常州,天宁区,整租
3,1,1,100,整租·丰臣国际广场 3室1厅 南,丰臣国际广场,三井,3室1厅1卫,3800,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2263732120029495296.html,元/月,31.825922745848,119.97727289518,,常州,新北区,整租
2,2,1,85,整租·新城香溢澜桥一期 2室2厅 南,新城香溢澜桥一期,湖塘镇,2室2厅1卫,2600,精装,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2275924765028130816.html,元/月,31.719384,119.976122,,常州,武进,整租
2,2,1,88,整租·湖滨怡景 2室2厅 南,湖滨怡景,滆湖镇,2室2厅1卫,1700,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2286061182773370880.html,元/月,31.711033,119.868841,,常州,武进,整租
1,0,1,54,整租·万达SOHO公寓 1室0厅 南,万达SOHO公寓,湖塘镇,1室0厅1卫,2400,随时看房,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2296833554011144192.html,元/月,31.736818298447,119.95494588639,,常州,武进,整租
5,2,2,180,整租·世纪花园 5室2厅 南,世纪花园,红梅,5室2厅2卫,3500,双卫生间,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2290403786810212352.html,元/月,31.802445,119.975759,,常州,天宁区,整租
1,0,1,20,整租·高成莱茵花苑北区 1室0厅 南,高成莱茵花苑北区,五星,1室0厅1卫,600,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2230311852389171200.html,元/月,31.79869,119.934089,,常州,钟楼区,整租
4,2,2,140,整租·绿都万和城七区 4室2厅 南,绿都万和城七区,三井,4室2厅2卫,1800,双卫生间,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2299877115031453696.html,元/月,31.826299,119.937202,,常州,新北区,整租
1,1,1,62,整租·武进购物中心小区 1室1厅 南,武进购物中心小区,湖塘镇,1室1厅1卫,1550,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2264241499216814080.html,元/月,31.723054,119.965607,,常州,武进,整租
1,1,2,166,整租·泰盈八千里 1室1厅 南/北,泰盈八千里,西林,1室1厅2卫,2000,双卫生间,南 北,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2297847991387824128.html,元/月,31.778047,119.897995,,常州,钟楼区,整租
1,0,1,64,整租·万达SOHO公寓 1室0厅 东南,万达SOHO公寓,湖塘镇,1室0厅1卫,2400,精装 随时看房,东南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2297864394320912384.html,元/月,31.736818298447,119.95494588639,,常州,武进,整租
2,1,1,65,整租·文亨花园 2室1厅 南,文亨花园,南大街,2室1厅1卫,1500,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2306995512374730752.html,元/月,31.783454,119.954073,,常州,钟楼区,整租
2,1,1,75,整租·汇丰一村 2室1厅 南,汇丰一村,三井,2室1厅1卫,1650,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2307130891086077952.html,元/月,31.825827,119.97382,,常州,新北区,整租
2,1,1,90,整租·香树湾馨苑 2室1厅 南,香树湾馨苑,河海,2室1厅1卫,3000,新上,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2322374506427195392.html,元/月,31.834651,119.998987,,常州,新北区,整租
2,1,1,95,整租·万博生活广场 2室1厅 南,万博生活广场,湖塘镇,2室1厅1卫,2400,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2275930467755114496.html,元/月,31.722735078501,119.96315059062,,常州,武进,整租
1,1,1,66,整租·嵩山路 1室1厅 南,嵩山路,三井,1室1厅1卫,1800,新上,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2321496250098122752.html,元/月,31.824391429613,119.9693331662,,常州,新北区,整租
1,1,1,50,整租·万博生活广场 1室1厅 西,万博生活广场,湖塘镇,1室1厅1卫,1800,,西,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2309286974290403328.html,元/月,31.722735078501,119.96315059062,,常州,武进,整租
1,1,1,74,整租·绿地白金汉宫 1室1厅 南,绿地白金汉宫,湖塘镇,1室1厅1卫,2750,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2313614472021024768.html,元/月,31.740068,119.946608,,常州,武进,整租
2,2,1,88,整租·燕阳花园 2室2厅 南,燕阳花园,河海,2室2厅1卫,1700,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2286679429868961792.html,元/月,31.839887,119.988043,,常州,新北区,整租
5,2,2,189,整租·枫逸人家 5室2厅 南/北,枫逸人家,北港,5室2厅2卫,4000,精装 双卫生间 新上 随时看房,南 北,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2323058005887172608.html,元/月,31.811404,119.896491,,常州,钟楼区,整租
2,2,1,89,整租·万水美兰城 2室2厅 南,万水美兰城,北港,2室2厅1卫,1800,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2228993107368878080.html,元/月,31.799906358114,119.89510095773,,常州,钟楼区,整租
2,2,1,90,整租·阳湖名城 2室2厅 南,阳湖名城,湖塘镇,2室2厅1卫,2400,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2282366513359101952.html,元/月,31.713968,119.967753,,常州,武进,整租
2,1,1,62,整租·莱蒙城公寓 2室1厅 东南,莱蒙城公寓,湖塘镇,2室1厅1卫,2000,,东南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2293350964042153984.html,元/月,31.701864,119.953439,,常州,武进,整租
1,0,1,45,整租·新城帝景东区 1室0厅 南,新城帝景东区,湖塘镇,1室0厅1卫,1800,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2233856901475737600.html,元/月,31.712028,119.959884,,常州,武进,整租
1,1,1,70,整租·京城豪苑北区 1室1厅 南,京城豪苑北区,南大街,1室1厅1卫,2400,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2288156654568472576.html,元/月,31.789275,119.963477,,常州,天宁区,整租
2,2,1,97,整租·绿园爱舍南区 2室2厅 南,绿园爱舍南区,兰陵街道,2室2厅1卫,2000,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2247025573119934464.html,元/月,31.758313,119.917875,,常州,天宁区,整租
2,2,1,99,整租·新城公馆尊域 2室2厅 南,新城公馆尊域,湖塘镇,2室2厅1卫,3000,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2296962756911300608.html,元/月,31.707288,119.95578,,常州,武进,整租
3,2,2,130,整租·天禧星园 3室2厅 南,天禧星园,南大街,3室2厅2卫,3800,双卫生间,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2291195757371326464.html,元/月,31.779497239789,119.9589479991,,常州,钟楼区,整租
4,2,2,150,整租·保利公园九里 4室2厅 南,保利公园九里,北港,4室2厅2卫,2800,双卫生间,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2250518544125272064.html,元/月,31.809803,119.914425,,常州,钟楼区,整租
1,1,1,35,整租·新城帝景东区 1室1厅 北,新城帝景东区,湖塘镇,1室1厅1卫,1900,随时看房,北,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2302741090761187328.html,元/月,31.712028,119.959884,,常州,武进,整租
3,2,1,102,整租·王家村(天宁区) 3室2厅 南,王家村(天宁区),南大街,3室2厅1卫,2500,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2315792924103163904.html,元/月,31.791840522432,119.96772747517,,常州,钟楼区,整租
2,1,1,95,整租·天隽峰 2室1厅 南,天隽峰,湖塘镇,2室1厅1卫,2300,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2258443760386187264.html,元/月,31.711383,119.961842,,常州,武进,整租
4,1,2,20,整租·御城凡尔赛花园 4室1厅 南,御城凡尔赛花园,湖塘镇,4室1厅2卫,600,双卫生间,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2301366779374739456.html,元/月,31.706455,119.967548,,常州,武进,整租
1,0,0,20,整租·江南经典花园 1室0厅 南,江南经典花园,兰陵街道,1室0厅0卫,450,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2306281223518945280.html,元/月,31.756627,119.953786,,常州,天宁区,整租
1,1,1,38,整租·宝龙国际花园二期 1室1厅 南/北,宝龙国际花园二期,北港,1室1厅1卫,1600,,南 北,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2233923669376106496.html,元/月,31.798116937814,119.90144564557,,常州,钟楼区,整租
2,1,1,90,整租·永宁星座公寓 2室1厅 南/北,永宁星座公寓,红梅,2室1厅1卫,1800,,南 北,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2309288856509759488.html,元/月,31.797148,119.977356,,常州,天宁区,整租
2,1,1,100,整租·兰庭 2室1厅 南,兰庭,兰陵街道,2室1厅1卫,2650,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2296326116484587520.html,元/月,31.766846,119.955802,,常州,天宁区,整租
1,1,1,45,整租·中奥珑郡 1室1厅 北,中奥珑郡,湖塘镇,1室1厅1卫,1500,,北,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2256415706801512448.html,元/月,31.695499,119.95026,,常州,武进,整租
3,2,2,115,整租·京城豪苑北区 3室2厅 南,京城豪苑北区,南大街,3室2厅2卫,4500,双卫生间,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2301989113408536576.html,元/月,31.789275,119.963477,,常州,天宁区,整租
3,2,2,141,整租·玉带公寓 3室2厅 南,玉带公寓,南大街,3室2厅2卫,3500,双卫生间,南,https://m.lianjia.com/chuzu/changzhou/zufang/CZ2120616865653850112.html,元/月,31.793821,119.960073,,常州,天宁区,整租
2,2,1,90,整租·名骏家园 2室2厅 南,名骏家园,南大街,2室2厅1卫,3100,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2290489467146354688.html,元/月,31.784843,119.957316,,常州,天宁区,整租
2,1,1,77,整租·豪郡花园 2室1厅 南,豪郡花园,青龙,2室1厅1卫,1300,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2294118306908741632.html,元/月,31.779389,120.017245,,常州,天宁区,整租
1,1,1,50,整租·东方国际公寓 1室1厅 南,东方国际公寓,南大街,1室1厅1卫,1750,精装,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2288273167233859584.html,元/月,31.777351,119.963302,,常州,天宁区,整租
3,2,1,100,整租·紫廷名苑 3室2厅 南,紫廷名苑,湖塘镇,3室2厅1卫,2500,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2263776741854560256.html,元/月,31.717304,119.972671,,常州,武进,整租
1,1,1,86,整租·凯纳商务广场 1室1厅 南,凯纳商务广场,五星,1室1厅1卫,2600,精装 随时看房,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2296881433987792896.html,元/月,31.798229089583,119.95822080218,,常州,钟楼区,整租
2,2,1,73,整租·锦绣天地 2室2厅 南,锦绣天地,河海,2室2厅1卫,2600,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2319412217604751360.html,元/月,31.836832,119.975896,,常州,新北区,整租
2,2,1,85,整租·新城香溢澜桥一期 2室2厅 南,新城香溢澜桥一期,湖塘镇,2室2厅1卫,2200,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2313729403726864384.html,元/月,31.719384,119.976122,,常州,武进,整租
3,2,2,150,整租·吾悦广场北区 3室2厅 南,吾悦广场北区,湖塘镇,3室2厅2卫,7500,双卫生间,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2318764245938085888.html,元/月,31.735824,119.947061,,常州,武进,整租
1,1,1,52,整租·宝龙国际花园二期 1室1厅 南,宝龙国际花园二期,北港,1室1厅1卫,1500,精装,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2238123728791666688.html,元/月,31.798116937814,119.90144564557,,常州,钟楼区,整租
3,2,1,120,整租·麻巷公寓 3室2厅 南,麻巷公寓,茶山,3室2厅1卫,3500,,南,https://m.lianjia.com/chuzu/changzhou/zufang/CHANGZHOU2290285779991404544.html,元/月,31.778896,119.97286,,常州,天宁区,整租
